SCONTRINO_ID,COD_MKT_ID
2558064013334,1614
2558064013334,2058
2558064013334,2471
2558064013334,2478
2558064013334,4128
2558064013334,4129
2558064013334,4227
2558064013334,4341
2558064013334,5085
2558064013335,445
2558064013335,1115
2558064013335,1263
2558064013335,1640
2558064013335,2083
2558064013335,2495
2558064013335,2518
2558064013335,4616
2558064013335,4658
2558064013335,6172
2558064013337,140
2558064013337,445
2558064013337,446
2558064013337,560
2558064013337,578
2558064013337,1428
2558064013337,1581
2558064013337,1707
2558064013337,2023
2558064013337,2038
2558064013337,2050
2558064013337,2494
2558064013337,2514
2558064013337,2650
2558064013337,2729
2558064013337,3672
2558064013337,4141
2558064013337,4600
2558064013337,4617
2558064013337,4619
2558064013337,5013
2558064013337,5084
2558064013337,5660
2558064013337,6172
2558064013337,3000127
2558064013338,435
2558064013338,445
2558064013338,560
2558064013338,920
2558064013338,923
2558064013338,1564
2558064013338,2181
2558064013338,2243
2558064013338,2415
2558064013338,2463
2558064013338,2470
2558064013338,2478
2558064013338,2480
2558064013338,2483
2558064013338,2542
2558064013338,2556
2558064013338,3074
2558064013338,3086
2558064013338,3087
2558064013338,3459
2558064013338,3655
2558064013338,3664
2558064013338,3672
2558064013338,3749
2558064013338,4176
2558064013338,4423
2558064013338,5011
2558064013338,5021
2558064013338,5026
2558064013338,5063
2558064013338,3000416
2558064013339,445
2558064013339,2122
2558064013339,4410
2558064013340,140
2558064013340,488
2558064013340,562
2558064013340,597
2558064013340,598
2558064013340,614
2558064013340,622
2558064013340,1140
2558064013340,1471
2558064013340,1490
2558064013340,1523
2558064013340,1524
2558064013340,2013
2558064013340,2070
2558064013340,2074
2558064013340,2194
2558064013340,2727
2558064013340,4044
2558064013340,4053
2558064013340,4182
2558064013340,4658
2558064013340,5072
2558064013340,5088
2558064013341,140
2558064013341,360
2558064013341,445
2558064013341,560
2558064013341,597
2558064013341,2243
2558064013341,4094
2558064013341,4273
2558064013341,5013
2558064013341,5085
2558064013341,5087
2558064013342,2130
2558064013342,4801
2558064013343,396
2558064013343,3448
2558064013343,3672
2558064013343,4851
2558064013344,669
2558064013344,672
2558064013344,679
2558064013344,2650
2558064013344,4610
2558064013344,4658
2558064013345,388
2558064013345,487
2558064013345,562
2558064013345,923
2558064013345,1570
2558064013345,2080
2558064013345,2083
2558064013345,2241
2558064013345,2519
2558064013345,2762
2558064013345,3459
2558064013345,3690
2558064013345,4053
2558064013345,4342
2558064013345,4658
2558064013346,597
2558064013346,624
2558064013346,3747
2558064013346,4810
2558064013346,4814
2558064013347,2052
2558064013347,2181
2558064013348,671
2558064013349,437
2558064013349,622
2558064013349,2650
2558064013349,4343
2558064013350,3633
2558064013354,4802
2558064013354,4805
2558064013354,4807
2558064013355,437
2558064013355,445
2558064013355,1640
2558064013355,1658
2558064013355,2080
2558064013355,2556
2558064013355,3666
2558064013355,3686
2558064013355,3687
2558064013355,3774
2558064013355,4091
2558064013355,4095
2558064013355,4221
2558064013355,4432
2558064013355,4465
2558064013355,4658
2558064013355,4774
2558064013355,3000406
2558064013356,373
2558064013356,923
2558064013356,954
2558064013356,1425
2558064013356,1474
2558064013356,2032
2558064013356,2194
2558064013356,3619
2558064013356,4175
2558064013356,4428
2558064013356,4605
2558064013356,6172
2558064013357,4132
2558064013358,445
2558064013358,559
2558064013358,1140
2558064013358,2061
2558064013358,2443
2558064013358,2553
2558064013358,2650
2558064013358,3971
2558064013358,4080
2558064013358,5069
2558064013358,5077
2558064013359,636
2558064013359,1389
2558064013359,1505
2558064013359,2443
2558064013359,4616
2558064013360,2514
2558064013360,3086
2558064013360,3750
2558064013360,4849
2558064013362,559
2558064013362,6172
2558064013363,920
2558064013363,2013
2558064013363,2443
2558064013363,2445
2558064013363,3000430
2558064013364,143
2558064013364,216
2558064013364,563
2558064013364,920
2558064013364,1127
2558064013364,1534
2558064013364,1535
2558064013364,1653
2558064013364,1674
2558064013364,1709
2558064013364,2065
2558064013364,2762
2558064013364,3000401
2558064013365,143
2558064013365,477
2558064013365,656
2558064013365,700
2558064013365,1472
2558064013365,1673
2558064013365,2065
2558064013365,2243
2558064013365,2497
2558064013365,2549
2558064013365,2550
2558064013365,3449
2558064013365,3450
2558064013365,5064
2558064013365,5089
2558064013365,3000084
2558064013366,439
2558064013366,5028
2558064013366,5087
2558064013369,3617
2558064013371,2650
2558064013372,396
2558064013372,397
2558064013372,445
2558064013372,447
2558064013372,562
2558064013372,700
2558064013372,1580
2558064013372,1658
2558064013372,2089
2558064013372,2243
2558064013372,2650
2558064013372,3087
2558064013372,3448
2558064013372,3690
2558064013372,3750
2558064013372,4047
2558064013372,4623
2558064013372,6163
2558064013372,6172
2558064013372,3000491
2558064013373,4805
2558064013374,920
2558064013374,923
2558064013374,1127
2558064013374,1140
2558064013374,1154
2558064013374,1260
2558064013374,1263
2558064013374,1474
2558064013374,1528
2558064013374,1639
2558064013374,1640
2558064013374,1658
2558064013374,2243
2558064013374,2302
2558064013374,2487
2558064013374,2532
2558064013374,2762
2558064013374,2946
2558064013374,3459
2558064013374,3968
2558064013374,3976
2558064013374,4053
2558064013374,4063
2558064013374,4064
2558064013374,12925
2558064013375,487
2558064013375,618
2558064013375,1484
2558064013375,2481
2558064013375,2518
2558064013375,3452
2558064013376,252
2558064013376,600
2558064013376,1579
2558064013376,2650
2558064013376,2993
2558064013376,4332
2558064013377,621
2558064013377,2012
2558064013377,2052
2558064013377,2246
2558064013377,3739
2558064013377,4003
2558064013377,4820
2558064013377,3000353
2558064013378,143
2558064013378,145
2558064013378,446
2558064013378,626
2558064013378,920
2558064013378,1108
2558064013378,1257
2558064013378,1280
2558064013378,2050
2558064013378,2070
2558064013378,2094
2558064013378,2124
2558064013378,2242
2558064013378,2243
2558064013378,2443
2558064013378,2650
2558064013378,3446
2558064013378,3624
2558064013378,4031
2558064013378,4044
2558064013378,4147
2558064013378,4576
2558064013378,4664
2558064013378,5077
2558064013378,5084
2558064013378,5085
2558064013379,476
2558064013379,569
2558064013379,629
2558064013379,683
2558064013379,955
2558064013379,1131
2558064013379,1197
2558064013379,1475
2558064013379,1490
2558064013379,1528
2558064013379,1673
2558064013379,3638
2558064013379,3972
2558064013379,4009
2558064013379,4090
2558064013379,4096
2558064013379,4600
2558064013379,5595
2558064013381,1423
2558064013381,4239
2558064013381,5072
2558064013382,2443
2558064013382,2499
2558064013382,2513
2558064013382,2518
2558064013382,2528
2558064013382,3664
2558064013382,4180
2558064013382,4186
2558064013383,3000278
2558064013384,4801
2558064013384,6172
2558064013385,492
2558064013385,2523
2558064013385,2736
2558064013385,3665
2558064013385,3000231
2558064013386,140
2558064013386,173
2558064013386,1257
2558064013386,1658
2558064013386,2050
2558064013386,2052
2558064013386,2097
2558064013386,2243
2558064013386,2556
2558064013386,3459
2558064013386,4128
2558064013386,4130
2558064013386,4182
2558064013386,5072
2558064013386,5085
2558064013386,3000401
2558064013386,3000449
2558064013387,560
2558064013387,2069
2558064013387,2085
2558064013387,2650
2558064013387,4141
2558064013388,445
2558064013388,920
2558064013388,1257
2558064013388,2052
2558064013388,2085
2558064013388,2097
2558064013388,2193
2558064013389,140
2558064013389,143
2558064013389,644
2558064013389,920
2558064013389,1661
2558064013389,2057
2558064013389,2443
2558064013389,2727
2558064013389,4223
2558064013389,3000353
2558064013389,3000401
2558064013390,396
2558064013390,3000401
2558064013391,599
2558064013391,615
2558064013391,622
2558064013391,623
2558064013391,2109
2558064013392,923
2558064013392,3448
2558064013392,3673
2558064013392,4023
2558064013393,140
2558064013393,177
2558064013393,178
2558064013393,179
2558064013393,207
2558064013393,570
2558064013393,574
2558064013393,588
2558064013393,644
2558064013393,1419
2558064013393,1564
2558064013393,2072
2558064013393,2556
2558064013393,3656
2558064013393,4044
2558064013393,4047
2558064013393,4049
2558064013393,4051
2558064013393,4270
2558064013393,3000094
2558064013393,3000430
2558064013394,445
2558064013395,644
2558064013395,1137
2558064013395,1240
2558064013395,2089
2558064013395,2556
2558064013395,3458
2558064013395,4044
2558064013395,4051
2558064013395,4228
2558064013395,4391
2558064013395,4435
2558064013395,4655
2558064013396,205
2558064013396,376
2558064013396,1140
2558064013396,2015
2558064013396,2052
2558064013396,2086
2558064013396,2514
2558064013396,2727
2558064013396,2729
2558064013396,3087
2558064013396,3451
2558064013396,5081
2558064013397,955
2558064013398,140
2558064013398,376
2558064013398,476
2558064013398,567
2558064013398,588
2558064013398,644
2558064013398,1108
2558064013398,1140
2558064013398,1141
2558064013398,1419
2558064013398,1424
2558064013398,1472
2558064013398,1483
2558064013398,1656
2558064013398,1679
2558064013398,2065
2558064013398,3453
2558064013398,4117
2558064013398,4273
2558064013398,3000132
2558064013399,216
2558064013399,619
2558064013399,672
2558064013399,920
2558064013399,1260
2558064013399,1661
2558064013399,1663
2558064013399,2022
2558064013399,2052
2558064013399,2065
2558064013399,2556
2558064013399,2727
2558064013399,2729
2558064013399,2731
2558064013399,3087
2558064013399,3690
2558064013399,4233
2558064013400,140
2558064013400,1425
2558064013400,1658
2558064013401,216
2558064013401,1461
2558064013401,3000278
2558064013401,3000282
2558064013402,140
2558064013402,920
2558064013402,2542
2558064013402,3672
2558064013402,4805
2558064013403,561
2558064013403,598
2558064013403,637
2558064013403,670
2558064013403,1579
2558064013403,2057
2558064013403,2550
2558064013403,3655
2558064013403,3664
2558064013403,3000375
2558064013404,462
2558064013404,559
2558064013404,1258
2558064013404,1658
2558064013404,2033
2558064013404,2245
2558064013404,2650
2558064013404,5069
2558064013405,462
2558064013405,2650
2558064013405,2729
2558064013405,3665
2558064013405,4801
2558064013406,445
2558064013406,2057
2558064013407,4455
2558064013407,6172
2558064013408,445
2558064013408,1090
2558064013408,1161
2558064013408,2057
2558064013408,2074
2558064013408,2194
2558064013408,2556
2558064013408,3448
2558064013408,3672
2558064013409,920
2558064013409,2050
2558064013409,2179
2558064013409,2243
2558064013409,2447
2558064013409,2518
2558064013409,3656
2558064013409,3739
2558064013409,4842
2558064013410,560
2558064013410,567
2558064013410,920
2558064013410,1419
2558064013410,1425
2558064013410,1430
2558064013410,1687
2558064013410,2069
2558064013410,2085
2558064013410,2242
2558064013410,2650
2558064013410,2727
2558064013410,2762
2558064013410,3087
2558064013410,3632
2558064013410,4003
2558064013410,4031
2558064013410,4391
2558064013410,4642
2558064013411,560
2558064013411,920
2558064013411,2057
2558064013411,3449
2558064013412,361
2558064013412,570
2558064013412,608
2558064013412,629
2558064013412,1257
2558064013412,2069
2558064013412,2242
2558064013412,2443
2558064013412,3655
2558064013412,3665
2558064013412,4054
2558064013412,4106
2558064013412,4642
2558064013412,4643
2558064013412,4852
2558064013412,4873
2558064013413,1428
2558064013413,1640
2558064013413,2074
2558064013413,2089
2558064013413,2243
2558064013413,2733
2558064013413,3664
2558064013413,3739
2558064013413,4075
2558064013413,4636
2558064013413,6422
2558064013414,1203
2558064013414,1663
2558064013414,2050
2558064013414,2065
2558064013414,2499
2558064013414,4187
2558064013414,5081
2558064013414,6172
2558064013414,3000362
2558064013415,630
2558064013415,2650
2558064013415,4315
2558064013416,142
2558064013416,559
2558064013416,617
2558064013416,639
2558064013416,644
2558064013416,663
2558064013416,669
2558064013416,672
2558064013416,674
2558064013416,680
2558064013416,920
2558064013416,1101
2558064013416,1138
2558064013416,1209
2558064013416,1260
2558064013416,1473
2558064013416,1673
2558064013416,2067
2558064013416,2079
2558064013416,2094
2558064013416,2499
2558064013416,2650
2558064013416,3451
2558064013416,4063
2558064013416,4064
2558064013416,4131
2558064013416,4315
2558064013416,4658
2558064013416,4775
2558064013417,178
2558064013417,2089
2558064013417,2193
2558064013417,2245
2558064013417,3448
2558064013417,4130
2558064013417,4860
2558064013418,445
2558064013418,2052
2558064013419,1545
2558064013419,3087
2558064013419,4106
2558064013420,391
2558064013421,1490
2558064013421,1530
2558064013421,1579
2558064013421,1688
2558064013421,2143
2558064013422,1139
2558064013422,1579
2558064013422,2072
2558064013422,2443
2558064013422,2518
2558064013422,3445
2558064013422,3458
2558064013422,3672
2558064013422,3674
2558064013422,3682
2558064013422,4661
2558064013423,577
2558064013423,578
2558064013423,588
2558064013423,1136
2558064013423,1640
2558064013423,2023
2558064013423,2038
2558064013423,2063
2558064013423,2194
2558064013423,2242
2558064013423,2532
2558064013423,4333
2558064013424,384
2558064013424,385
2558064013425,445
2558064013425,568
2558064013425,1580
2558064013425,2105
2558064013425,4044
2558064013425,4127
2558064013425,4228
2558064013426,622
2558064013427,462
2558064013427,2052
2558064013427,2065
2558064013427,2242
2558064013427,2442
2558064013427,2550
2558064013427,4031
2558064013428,600
2558064013428,2443
2558064013428,3448
2558064013428,3458
2558064013429,140
2558064013429,920
2558064013429,1423
2558064013429,1467
2558064013429,2065
2558064013429,2094
2558064013429,2243
2558064013429,2443
2558064013429,2553
2558064013429,2729
2558064013429,3452
2558064013429,3458
2558064013429,3664
2558064013429,4094
2558064013429,4127
2558064013429,4130
2558064013430,1107
2558064013430,1419
2558064013430,1640
2558064013430,2032
2558064013430,2193
2558064013430,2194
2558064013430,2542
2558064013430,2548
2558064013430,2650
2558064013430,2762
2558064013430,3087
2558064013430,3678
2558064013430,4106
2558064013431,1258
2558064013431,2009
2558064013431,2057
2558064013431,4801
2558064013431,4810
2558064013432,1266
2558064013432,4031
2558064013432,4047
2558064013432,4332
2558064013434,2443
2558064013434,4047
2558064013435,1723
2558064013435,4801
2558064013436,1723
2558064013436,2085
2558064013437,495
2558064013437,559
2558064013437,6409
2558064013438,2089
2558064013438,2109
2558064013438,2242
2558064013438,2548
2558064013438,2650
2558064013438,2762
2558064013438,4065
2558064013438,4106
2558064013438,4129
2558064013439,644
2558064013439,954
2558064013440,1099
2558064013440,1579
2558064013440,1614
2558064013440,2650
2558064013440,4443
2558064013441,487
2558064013441,923
2558064013441,1477
2558064013441,1723
2558064013441,2528
2558064013441,4342
2558064013441,4776
2558064013442,599
2558064013442,1094
2558064013442,1096
2558064013442,1098
2558064013442,1203
2558064013442,1263
2558064013442,2727
2558064013442,4643
2558064013443,4053
2558064013444,4023
2558064013445,462
2558064013445,559
2558064013445,2080
2558064013445,2137
2558064013445,2401
2558064013445,2443
2558064013445,2729
2558064013445,2762
2558064013445,4147
2558064013445,4180
2558064013445,4601
2558064013445,5063
2558064013445,5064
2558064013445,5077
2558064013445,5085
2558064013446,143
2558064013446,161
2558064013446,923
2558064013446,1101
2558064013446,1278
2558064013446,1281
2558064013446,1640
2558064013446,2022
2558064013446,2109
2558064013446,2401
2558064013446,2498
2558064013446,2523
2558064013446,2532
2558064013446,2551
2558064013446,2729
2558064013446,4049
2558064013446,4094
2558064013446,4141
2558064013446,4147
2558064013446,4233
2558064013446,4323
2558064013446,4339
2558064013447,2013
2558064013447,2017
2558064013448,2052
2558064013448,2085
2558064013448,2495
2558064013448,2650
2558064013448,2762
2558064013448,3087
2558064013448,6172
2558064013448,3000442
2558064013449,597
2558064013449,599
2558064013449,603
2558064013449,608
2558064013449,614
2558064013449,644
2558064013449,920
2558064013449,1100
2558064013449,1425
2558064013449,2443
2558064013449,4801
2558064013450,140
2558064013450,395
2558064013450,562
2558064013450,629
2558064013450,1090
2558064013450,1579
2558064013450,2065
2558064013450,2085
2558064013450,3074
2558064013450,4031
2558064013450,4044
2558064013450,4096
2558064013450,4109
2558064013450,4118
2558064013450,4119
2558064013450,4332
2558064013450,4609
2558064013450,4610
2558064013450,4658
2558064013450,4665
2558064013450,4857
2558064013450,5016
2558064013450,5082
2558064013450,5085
2558064013450,5087
2558064013450,6425
2558064013451,140
2558064013451,920
2558064013451,3461
2558064013452,700
2558064013452,1424
2558064013452,1579
2558064013452,1580
2558064013452,1720
2558064013452,2442
2558064013452,2542
2558064013452,2550
2558064013452,3686
2558064013452,4228
2558064013452,4300
2558064013452,4623
2558064013453,392
2558064013453,599
2558064013453,606
2558064013453,647
2558064013453,1094
2558064013453,1490
2558064013453,1524
2558064013453,2017
2558064013453,2025
2558064013453,2067
2558064013453,4060
2558064013453,4062
2558064013453,4096
2558064013453,4109
2558064013453,4120
2558064013453,4332
2558064013453,4341
2558064013453,4448
2558064013453,4458
2558064013453,4655
2558064013453,5928
2558064013453,3000166
2558064013454,623
2558064013454,1090
2558064013454,1260
2558064013454,2080
2558064013454,2089
2558064013454,2242
2558064013454,2528
2558064013454,2729
2558064013454,3664
2558064013454,4391
2558064013454,4454
2558064013455,892
2558064013455,1139
2558064013455,2650
2558064013455,3606
2558064013455,4166
2558064013456,559
2558064013456,644
2558064013456,1162
2558064013456,1163
2558064013456,1261
2558064013456,1266
2558064013456,4044
2558064013456,4053
2558064013456,4063
2558064013456,4082
2558064013456,4090
2558064013456,4180
2558064013456,4187
2558064013456,4315
2558064013456,4628
2558064013456,4634
2558064013456,5028
2558064013456,5029
2558064013457,2050
2558064013458,437
2558064013458,4315
2558064013458,4519
2558064013458,4601
2558064013459,560
2558064013459,570
2558064013459,578
2558064013459,2490
2558064013459,2650
2558064013459,2694
2558064013459,3087
2558064013459,3739
2558064013460,143
2558064013460,1203
2558064013460,1263
2558064013460,1579
2558064013460,2067
2558064013460,2089
2558064013460,2650
2558064013460,3673
2558064013460,3682
2558064013460,4114
2558064013460,4180
2558064013460,4655
2558064013460,5072
2558064013461,437
2558064013461,1257
2558064013462,2650
2558064013462,4147
2558064013463,3715
2558064013464,2052
2558064013465,4271
2558064013465,4282
2558064013466,599
2558064013466,617
2558064013466,622
2558064013466,623
2558064013466,624
2558064013466,1640
2558064013466,2013
2558064013466,2016
2558064013466,2057
2558064013466,2089
2558064013466,2194
2558064013466,2521
2558064013466,2556
2558064013466,3673
2558064013466,3675
2558064013467,1283
2558064013467,2109
2558064013467,2542
2558064013467,2727
2558064013467,3459
2558064013467,3672
2558064013467,3674
2558064013467,3682
2558064013467,3686
2558064013468,437
2558064013468,559
2558064013468,617
2558064013468,955
2558064013468,1140
2558064013468,1283
2558064013468,2402
2558064013468,2499
2558064013468,3670
2558064013468,3683
2558064013468,4044
2558064013468,4106
2558064013468,4600
2558064013468,4643
2558064013468,4664
2558064013469,482
2558064013469,487
2558064013469,496
2558064013469,644
2558064013469,1421
2558064013469,1430
2558064013469,1448
2558064013469,2057
2558064013469,2066
2558064013469,2243
2558064013469,2487
2558064013469,2650
2558064013469,4037
2558064013469,4044
2558064013469,4315
2558064013469,4832
2558064013469,5660
2558064013469,3000401
2558064013471,140
2558064013471,445
2558064013471,920
2558064013471,1100
2558064013471,1239
2558064013471,1419
2558064013471,1448
2558064013471,1658
2558064013471,2193
2558064013471,6422
2558064013472,146
2558064013472,393
2558064013472,437
2558064013472,488
2558064013472,619
2558064013472,920
2558064013472,1197
2558064013472,2050
2558064013472,2483
2558064013472,2523
2558064013472,2650
2558064013472,4136
2558064013472,4612
2558064013472,4832
2558064013473,2074
2558064013473,2089
2558064013473,4163
2558064013473,4832
2558064013474,143
2558064013474,669
2558064013474,1101
2558064013474,1175
2558064013474,1284
2558064013474,1532
2558064013474,1656
2558064013474,4164
2558064013474,4664
2558064013474,4832
2558064013474,4860
2558064013474,6172
2558064013474,3000353
2558064013474,3000416
2558064013474,3000442
2558064013475,2556
2558064013475,4801
2558064013475,4805
2558064013475,4807
2558064013476,146
2558064013476,1108
2558064013476,1639
2558064013476,2038
2558064013476,2471
2558064013476,2490
2558064013476,4003
2558064013476,4664
2558064013476,6172
2558064013476,6424
2558064013476,3000022
2558064013477,377
2558064013477,1108
2558064013477,1124
2558064013477,1214
2558064013477,2085
2558064013477,2243
2558064013477,2245
2558064013477,3074
2558064013477,4053
2558064013477,4138
2558064013477,4167
2558064013477,4183
2558064013477,4812
2558064013477,5071
2558064013477,5087
2558064013478,226
2558064013478,229
2558064013479,388
2558064013479,445
2558064013479,476
2558064013479,570
2558064013479,595
2558064013479,622
2558064013479,626
2558064013479,632
2558064013479,1579
2558064013479,1713
2558064013479,2079
2558064013479,2401
2558064013479,2729
2558064013479,2762
2558064013479,4136
2558064013479,4321
2558064013479,5072
2558064013479,5086
2558064013480,476
2558064013480,1713
2558064013481,3686
2558064013481,4609
2558064013481,3000142
2558064013482,392
2558064013482,1656
2558064013482,2017
2558064013482,2052
2558064013482,2242
2558064013482,2243
2558064013482,2514
2558064013482,2650
2558064013482,3087
2558064013482,4147
2558064013482,4180
2558064013482,4461
2558064013482,5088
2558064013482,3000430
2558064013483,228
2558064013483,392
2558064013483,462
2558064013483,2243
2558064013483,2762
2558064013483,3000430
2558064013484,603
2558064013484,618
2558064013484,2243
2558064013484,5248
2558064013484,3000442
2558064013485,140
2558064013485,1431
2558064013486,140
2558064013486,597
2558064013486,598
2558064013486,599
2558064013486,614
2558064013486,622
2558064013486,623
2558064013486,624
2558064013486,626
2558064013486,920
2558064013486,2443
2558064013486,2445
2558064013486,2690
2558064013486,4820
2558064013487,445
2558064013487,562
2558064013487,687
2558064013487,2052
2558064013487,2532
2558064013487,4334
2558064013487,4775
2558064013488,599
2558064013488,615
2558064013488,681
2558064013488,923
2558064013488,2023
2558064013488,2052
2558064013488,2089
2558064013488,2478
2558064013488,2483
2558064013488,2548
2558064013488,2731
2558064013488,2762
2558064013488,3191
2558064013488,3450
2558064013488,5072
2558064013489,644
2558064013490,392
2558064013490,487
2558064013490,494
2558064013490,597
2558064013490,599
2558064013490,1471
2558064013490,1564
2558064013490,1614
2558064013490,2122
2558064013490,2200
2558064013490,2242
2558064013490,2243
2558064013490,2532
2558064013490,4655
2558064013490,4821
2558064013490,3000430
2558064013491,176
2558064013491,217
2558064013491,1094
2558064013491,2085
2558064013491,2193
2558064013491,2665
2558064013491,3685
2558064013491,4143
2558064013491,4801
2558064013491,5063
2558064013491,5087
2558064013492,462
2558064013492,599
2558064013492,4064
2558064013492,4176
2558064013493,607
2558064013493,656
2558064013493,1136
2558064013493,1138
2558064013493,1203
2558064013493,1209
2558064013493,1425
2558064013493,1673
2558064013493,2665
2558064013493,3682
2558064013493,4003
2558064013493,4054
2558064013493,4063
2558064013493,4187
2558064013493,4821
2558064013493,4847
2558064013493,5072
2558064013494,920
2558064013494,1258
2558064013494,2025
2558064013494,2135
2558064013494,2137
2558064013494,2194
2558064013494,2242
2558064013494,2471
2558064013494,2532
2558064013494,2731
2558064013494,3449
2558064013495,560
2558064013495,1140
2558064013495,1141
2558064013495,1640
2558064013495,2069
2558064013495,2243
2558064013495,2245
2558064013495,3449
2558064013495,3458
2558064013495,4187
2558064013495,5072
2558064013495,5089
2558064013496,147
2558064013496,179
2558064013496,480
2558064013496,490
2558064013496,631
2558064013496,669
2558064013496,1280
2558064013496,1532
2558064013496,1579
2558064013496,1641
2558064013496,2650
2558064013496,4228
2558064013496,4658
2558064013496,4664
2558064013496,4831
2558064013496,4875
2558064013496,3000406
2558064013496,3000412
2558064013497,487
2558064013497,607
2558064013497,632
2558064013497,1172
2558064013497,1423
2558064013497,2052
2558064013497,2727
2558064013497,2729
2558064013497,3673
2558064013497,3000353
2558064013498,4619
2558064013499,1096
2558064013499,1579
2558064013499,2245
2558064013500,207
2558064013500,477
2558064013500,597
2558064013500,598
2558064013500,599
2558064013500,605
2558064013500,614
2558064013500,621
2558064013500,622
2558064013500,624
2558064013500,663
2558064013500,920
2558064013500,1162
2558064013500,1163
2558064013500,1424
2558064013500,2023
2558064013500,2443
2558064013500,2556
2558064013500,2702
2558064013500,2959
2558064013500,3673
2558064013500,3678
2558064013500,4106
2558064013500,4164
2558064013500,4658
2558064013500,4817
2558064013500,12590
2558064013500,3000084
2558064013501,446
2558064013501,567
2558064013501,2069
2558064013502,595
2558064013502,2144
2558064013503,437
2558064013503,1094
2558064013503,2443
2558064013503,2513
2558064013503,2532
2558064013503,3086
2558064013503,3449
2558064013503,4333
2558064013504,445
2558064013504,559
2558064013504,920
2558064013504,1281
2558064013504,1282
2558064013504,1430
2558064013504,1614
2558064013504,2193
2558064013504,2762
2558064013504,4524
2558064013504,4616
2558064013505,1265
2558064013505,2016
2558064013506,920
2558064013506,2243
2558064013507,577
2558064013507,598
2558064013507,599
2558064013507,608
2558064013507,619
2558064013507,622
2558064013507,624
2558064013507,2443
2558064013507,2494
2558064013507,2497
2558064013507,3664
2558064013507,5019
2558064013507,5029
2558064013507,5034
2558064013507,5063
2558064013507,3000362
2558064013508,563
2558064013508,621
2558064013508,644
2558064013508,1154
2558064013508,2058
2558064013508,2080
2558064013508,2727
2558064013508,2729
2558064013508,4610
2558064013508,4811
2558064013508,3000442
2558064013509,445
2558064013509,2193
2558064013509,2242
2558064013509,2650
2558064013510,143
2558064013510,563
2558064013510,657
2558064013510,1428
2558064013510,1467
2558064013510,2014
2558064013510,2089
2558064013510,2096
2558064013510,3664
2558064013510,3715
2558064013510,3771
2558064013510,4227
2558064013510,4664
2558064013510,6172
2558064013510,3000022
2558064013510,3000358
2558064013511,567
2558064013511,2013
2558064013511,2085
2558064013511,2551
2558064013511,2556
2558064013511,2650
2558064013511,3672
2558064013511,4138
2558064013511,4625
2558064013511,5027
2558064013511,5029
2558064013512,387
2558064013512,563
2558064013512,608
2558064013512,1640
2558064013512,1658
2558064013512,2523
2558064013512,2532
2558064013512,2650
2558064013512,3087
2558064013512,3448
2558064013512,4003
2558064013512,4053
2558064013512,4064
2558064013512,4129
2558064013512,4132
2558064013512,4138
2558064013512,6172
2558064013513,1100
2558064013513,2057
2558064013513,2084
2558064013513,2089
2558064013513,2650
2558064013513,3448
2558064013513,3664
2558064013513,3672
2558064013513,5013
2558064013514,1546
2558064013514,1661
2558064013514,2650
2558064013515,2057
2558064013515,2074
2558064013515,2085
2558064013516,1580
2558064013516,2085
2558064013516,2136
2558064013516,2138
2558064013516,2144
2558064013516,2729
2558064013516,4044
2558064013516,4047
2558064013516,4180
2558064013516,4187
2558064013516,4619
2558064013516,5072
2558064013517,1203
2558064013517,2050
2558064013518,2050
2558064013518,2052
2558064013519,1116
2558064013519,1203
2558064013519,2017
2558064013519,2243
2558064013519,3686
2558064013519,4180
2558064013520,437
2558064013520,567
2558064013520,629
2558064013520,655
2558064013520,1090
2558064013520,1465
2558064013520,1577
2558064013520,1579
2558064013520,1615
2558064013520,1639
2558064013520,2069
2558064013520,2070
2558064013520,2097
2558064013520,2145
2558064013520,3664
2558064013520,3676
2558064013520,3683
2558064013520,3690
2558064013520,4030
2558064013520,4053
2558064013520,4054
2558064013520,4059
2558064013520,4227
2558064013520,4770
2558064013521,145
2558064013521,923
2558064013521,954
2558064013521,955
2558064013521,1265
2558064013521,1429
2558064013521,2086
2558064013521,2089
2558064013521,2242
2558064013521,2243
2558064013521,2443
2558064013521,2550
2558064013521,3448
2558064013521,4044
2558064013521,4220
2558064013522,140
2558064013522,143
2558064013522,445
2558064013522,561
2558064013522,923
2558064013522,1419
2558064013522,1477
2558064013522,2023
2558064013522,2193
2558064013522,2194
2558064013522,2242
2558064013522,2455
2558064013522,2483
2558064013522,2729
2558064013522,3452
2558064013522,3672
2558064013522,4047
2558064013522,4090
2558064013522,4147
2558064013522,4198
2558064013522,4315
2558064013522,4576
2558064013522,4579
2558064013522,5027
2558064013522,5082
2558064013522,12610
2558064013523,1579
2558064013523,2052
2558064013523,2089
2558064013523,2405
2558064013523,2528
2558064013523,2532
2558064013523,2556
2558064013523,2762
2558064013523,3074
2558064013523,4053
2558064013523,4439
2558064013524,476
2558064013524,920
2558064013524,1098
2558064013524,1658
2558064013524,4187
2558064013524,5086
2558064013525,371
2558064013525,629
2558064013525,737
2558064013525,1140
2558064013525,2057
2558064013525,4391
2558064013525,4623
2558064013525,4655
2558064013525,4664
2558064013525,3000449
2558064013526,140
2558064013526,163
2558064013526,437
2558064013526,562
2558064013526,569
2558064013526,920
2558064013526,923
2558064013526,1098
2558064013526,1140
2558064013526,1162
2558064013526,1201
2558064013526,1656
2558064013526,2065
2558064013526,2241
2558064013526,2242
2558064013526,2650
